root@lamponubuntu2204-s-1vcpu-1gb-tor1-01:~# tcpdump -n -i eth0
tcpdump: verbose output suppressed, use -v[v]... for full protocol decode
listening on eth0, link-type EN10MB (Ethernet), snapshot length 262144 bytes
21:24:38.116685 IP 134.122.38.74.22 > 99.252.115.234.42082: Flags [P.], seq 17788:17992, ack 1, win 902, options [nop,nop,TS val 4230508534 ecr 1280389436], length 204
21:24:38.116739 IP 134.122.38.74.22 > 99.252.115.234.42082: Flags [P.], seq 17992:18028, ack 1, win 902, options [nop,nop,TS val 4230508534 ecr 1280389436], length 36
21:24:38.116783 IP 134.122.38.74.22 > 99.252.115.234.42082: Flags [P.], seq 18028:18232, ack 1, win 902, options [nop,nop,TS val 4230508534 ecr 1280389436], length 204
21:24:38.116810 IP 134.122.38.74.22 > 99.252.115.234.42082: Flags [P.], seq 18232:18268, ack 1, win 902, options [nop,nop,TS val 4230508534 ecr 1280389436], length 36
21:24:38.116845 IP 134.122.38.74.22 > 99.252.115.234.42082: Flags [P.], seq 18268:18472, ack 1, win 902, options [nop,nop,TS val 4230508534 ecr 1280389436], length 204
21:24:38.116872 IP 134.122.38.74.22 > 99.252.115.234.42082: Flags [P.], seq 18472:18508, ack 1, win 902, options [nop,nop,TS val 4230508534 ecr 1280389436], length 36
21:24:38.116913 IP 134.122.38.74.22 > 99.252.115.234.42082: Flags [P.], seq 18508:18712, ack 1, win 902, options [nop,nop,TS val 4230508534 ecr 1280389436], length 204
21:24:38.116952 IP 134.122.38.74.22 > 99.252.115.234.42082: Flags [P.], seq 18712:18748, ack 1, win 902, options [nop,nop,TS val 4230508534 ecr 1280389436], length 36
21:24:38.117005 IP 134.122.38.74.22 > 99.252.115.234.42082: Flags [P.], seq 18748:18952, ack 1, win 902, options [nop,nop,TS val 4230508534 ecr 1280389436], length 204
21:24:38.117035 IP 134.122.38.74.22 > 99.252.115.234.42082: Flags [P.], seq 18952:18988, ack 1, win 902, options [nop,nop,TS val 4230508534 ecr 1280389436], length 36
21:24:38.117074 IP 134.122.38.74.22 > 99.252.115.234.42082: Flags [P.], seq 18988:19192, ack 1, win 902, options [nop,nop,TS val 4230508534 ecr 1280389436], length 204
21:24:38.117100 IP 134.122.38.74.22 > 99.252.115.234.42082: Flags [P.], seq 19192:19228, ack 1, win 902, options [nop,nop,TS val 4230508534 ecr 1280389436], length 36
21:24:38.117137 IP 134.122.38.74.22 > 99.252.115.234.42082: Flags [P.], seq 19228:19432, ack 1, win 902, options [nop,nop,TS val 4230508534 ecr 1280389436], length 204
21:24:38.117162 IP 134.122.38.74.22 > 99.252.115.234.42082: Flags [P.], seq 19432:19468, ack 1, win 902, options [nop,nop,TS val 4230508535 ecr 1280389436], length 36
21:24:38.117199 IP 134.122.38.74.22 > 99.252.115.234.42082: Flags [P.], seq 19468:19672, ack 1, win 902, options [nop,nop,TS val 4230508535 ecr 1280389436], length 204
21:24:38.117225 IP 134.122.38.74.22 > 99.252.115.234.42082: Flags [P.], seq 19672:19708, ack 1, win 902, options [nop,nop,TS val 4230508535 ecr 1280389436], length 36
21:24:38.117260 IP 134.122.38.74.22 > 99.252.115.234.42082: Flags [P.], seq 19708:19912, ack 1, win 902, options [nop,nop,TS val 4230508535 ecr 1280389436], length 204
21:24:38.117287 IP 134.122.38.74.22 > 99.252.115.234.42082: Flags [P.], seq 19912:19948, ack 1, win 902, options [nop,nop,TS val 4230508535 ecr 1280389436], length 36
21:24:38.117322 IP 134.122.38.74.22 > 99.252.115.234.42082: Flags [P.], seq 19948:20152, ack 1, win 902, options [nop,nop,TS val 4230508535 ecr 1280389436], length 204
21:24:38.117348 IP 134.122.38.74.22 > 99.252.115.234.42082: Flags [P.], seq 20152:20188, ack 1, win 902, options [nop,nop,TS val 4230508535 ecr 1280389436], length 36
21:24:38.117384 IP 134.122.38.74.22 > 99.252.115.234.42082: Flags [P.], seq 20188:20392, ack 1, win 902, options [nop,nop,TS val 4230508535 ecr 1280389436], length 204
21:24:38.117410 IP 134.122.38.74.22 > 99.252.115.234.42082: Flags [P.], seq 20392:20428, ack 1, win 902, options [nop,nop,TS val 4230508535 ecr 1280389436], length 36
21:24:38.117445 IP 134.122.38.74.22 > 99.252.115.234.42082: Flags [P.], seq 20428:20632, ack 1, win 902, options [nop,nop,TS val 4230508535 ecr 1280389436], length 204
21:24:38.117471 IP 134.122.38.74.22 > 99.252.115.234.42082: Flags [P.], seq 20632:20668, ack 1, win 902, options [nop,nop,TS val 4230508535 ecr 1280389436], length 36
21:24:38.117507 IP 134.122.38.74.22 > 99.252.115.234.42082: Flags [P.], seq 20668:20872, ack 1, win 902, options [nop,nop,TS val 4230508535 ecr 1280389436], length 204
21:24:38.117534 IP 134.122.38.74.22 > 99.252.115.234.42082: Flags [P.], seq 20872:20908, ack 1, win 902, options [nop,nop,TS val 4230508535 ecr 1280389436], length 36
21:24:38.117569 IP 134.122.38.74.22 > 99.252.115.234.42082: Flags [P.], seq 20908:21112, ack 1, win 902, options [nop,nop,TS val 4230508535 ecr 1280389436], length 204
21:24:38.117595 IP 134.122.38.74.22 > 99.252.115.234.42082: Flags [P.], seq 21112:21148, ack 1, win 902, options [nop,nop,TS val 4230508535 ecr 1280389436], length 36
21:24:38.117632 IP 134.122.38.74.22 > 99.252.115.234.42082: Flags [P.], seq 21148:21352, ack 1, win 902, options [nop,nop,TS val 4230508535 ecr 1280389436], length 204
21:24:38.117658 IP 134.122.38.74.22 > 99.252.115.234.42082: Flags [P.], seq 21352:21388, ack 1, win 902, options [nop,nop,TS val 4230508535 ecr 1280389436], length 36
21:24:38.117694 IP 134.122.38.74.22 > 99.252.115.234.42082: Flags [P.], seq 21388:21576, ack 1, win 902, options [nop,nop,TS val 4230508535 ecr 1280389436], length 188
21:24:38.117721 IP 134.122.38.74.22 > 99.252.115.234.42082: Flags [P.], seq 21576:21612, ack 1, win 902, options [nop,nop,TS val 4230508535 ecr 1280389436], length 36
21:24:38.131810 IP 99.252.115.234.42082 > 134.122.38.74.22: Flags [.], ack 14668, win 5741, options [nop,nop,TS val 1280389523 ecr 4230508533], length 0
21:24:38.131810 IP 99.252.115.234.42082 > 134.122.38.74.22: Flags [.], ack 17788, win 5741, options [nop,nop,TS val 1280389525 ecr 4230508533], length 0
21:24:38.131891 IP 134.122.38.74.22 > 99.252.115.234.42082: Flags [P.], seq 21612:22300, ack 1, win 902, options [nop,nop,TS val 4230508549 ecr 1280389523], length 688
21:24:38.138170 IP 99.252.115.234.42082 > 134.122.38.74.22: Flags [.], ack 21612, win 5741, options [nop,nop,TS val 1280389525 ecr 4230508535], length 0
21:24:38.155578 IP 99.252.115.234.42082 > 134.122.38.74.22: Flags [.], ack 22300, win 5741, options [nop,nop,TS val 1280389539 ecr 4230508549], length 0
21:24:38.218507 IP 134.122.38.74.22 > 99.252.115.234.42082: Flags [P.], seq 22300:22504, ack 1, win 902, options [nop,nop,TS val 4230508636 ecr 1280389539], length 204
21:24:38.218631 IP 134.122.38.74.22 > 99.252.115.234.42082: Flags [P.], seq 22504:22540, ack 1, win 902, options [nop,nop,TS val 4230508636 ecr 1280389539], length 36
21:24:38.218755 IP 134.122.38.74.22 > 99.252.115.234.42082: Flags [P.], seq 22540:22744, ack 1, win 902, options [nop,nop,TS val 4230508636 ecr 1280389539], length 204
21:24:38.218899 IP 134.122.38.74.22 > 99.252.115.234.42082: Flags [P.], seq 22744:22780, ack 1, win 902, options [nop,nop,TS val 4230508636 ecr 1280389539], length 36
21:24:38.219002 IP 134.122.38.74.22 > 99.252.115.234.42082: Flags [P.], seq 22780:22984, ack 1, win 902, options [nop,nop,TS val 4230508636 ecr 1280389539], length 204
21:24:38.219057 IP 134.122.38.74.22 > 99.252.115.234.42082: Flags [P.], seq 22984:23020, ack 1, win 902, options [nop,nop,TS val 4230508636 ecr 1280389539], length 36
21:24:38.219133 IP 134.122.38.74.22 > 99.252.115.234.42082: Flags [P.], seq 23020:23224, ack 1, win 902, options [nop,nop,TS val 4230508636 ecr 1280389539], length 204
21:24:38.219229 IP 134.122.38.74.22 > 99.252.115.234.42082: Flags [P.], seq 23224:23260, ack 1, win 902, options [nop,nop,TS val 4230508637 ecr 1280389539], length 36
21:24:38.219291 IP 134.122.38.74.22 > 99.252.115.234.42082: Flags [P.], seq 23260:23464, ack 1, win 902, options [nop,nop,TS val 4230508637 ecr 1280389539], length 204
21:24:38.219332 IP 134.122.38.74.22 > 99.252.115.234.42082: Flags [P.], seq 23464:23500, ack 1, win 902, options [nop,nop,TS val 4230508637 ecr 1280389539], length 36
21:24:38.219423 IP 134.122.38.74.22 > 99.252.115.234.42082: Flags [P.], seq 23500:23704, ack 1, win 902, options [nop,nop,TS val 4230508637 ecr 1280389539], length 204
21:24:38.219476 IP 134.122.38.74.22 > 99.252.115.234.42082: Flags [P.], seq 23704:23740, ack 1, win 902, options [nop,nop,TS val 4230508637 ecr 1280389539], length 36
21:24:38.219531 IP 134.122.38.74.22 > 99.252.115.234.42082: Flags [P.], seq 23740:23944, ack 1, win 902, options [nop,nop,TS val 4230508637 ecr 1280389539], length 204
21:24:38.219579 IP 134.122.38.74.22 > 99.252.115.234.42082: Flags [P.], seq 23944:23980, ack 1, win 902, options [nop,nop,TS val 4230508637 ecr 1280389539], length 36
21:24:38.219664 IP 134.122.38.74.22 > 99.252.115.234.42082: Flags [P.], seq 23980:24184, ack 1, win 902, options [nop,nop,TS val 4230508637 ecr 1280389539], length 204
21:24:38.219720 IP 134.122.38.74.22 > 99.252.115.234.42082: Flags [P.], seq 24184:24220, ack 1, win 902, options [nop,nop,TS val 4230508637 ecr 1280389539], length 36
21:24:38.219803 IP 134.122.38.74.22 > 99.252.115.234.42082: Flags [P.], seq 24220:24424, ack 1, win 902, options [nop,nop,TS val 4230508637 ecr 1280389539], length 204
21:24:38.219847 IP 134.122.38.74.22 > 99.252.115.234.42082: Flags [P.], seq 24424:24460, ack 1, win 902, options [nop,nop,TS val 4230508637 ecr 1280389539], length 36
21:24:38.219905 IP 134.122.38.74.22 > 99.252.115.234.42082: Flags [P.], seq 24460:24664, ack 1, win 902, options [nop,nop,TS val 4230508637 ecr 1280389539], length 204
21:24:38.219947 IP 134.122.38.74.22 > 99.252.115.234.42082: Flags [P.], seq 24664:24700, ack 1, win 902, options [nop,nop,TS val 4230508637 ecr 1280389539], length 36
21:24:38.220022 IP 134.122.38.74.22 > 99.252.115.234.42082: Flags [P.], seq 24700:24904, ack 1, win 902, options [nop,nop,TS val 4230508637 ecr 1280389539], length 204
21:24:38.220085 IP 134.122.38.74.22 > 99.252.115.234.42082: Flags [P.], seq 24904:24940, ack 1, win 902, options [nop,nop,TS val 4230508637 ecr 1280389539], length 36
21:24:38.220209 IP 134.122.38.74.22 > 99.252.115.234.42082: Flags [P.], seq 24940:25144, ack 1, win 902, options [nop,nop,TS val 4230508638 ecr 1280389539], length 204
21:24:38.220286 IP 134.122.38.74.22 > 99.252.115.234.42082: Flags [P.], seq 25144:25180, ack 1, win 902, options [nop,nop,TS val 4230508638 ecr 1280389539], length 36
21:24:38.220319 IP 134.122.38.74.22 > 99.252.115.234.42082: Flags [P.], seq 25180:25384, ack 1, win 902, options [nop,nop,TS val 4230508638 ecr 1280389539], length 204
21:24:38.220355 IP 134.122.38.74.22 > 99.252.115.234.42082: Flags [P.], seq 25384:25420, ack 1, win 902, options [nop,nop,TS val 4230508638 ecr 1280389539], length 36
21:24:38.220407 IP 134.122.38.74.22 > 99.252.115.234.42082: Flags [P.], seq 25420:25624, ack 1, win 902, options [nop,nop,TS val 4230508638 ecr 1280389539], length 204
21:24:38.220442 IP 134.122.38.74.22 > 99.252.115.234.42082: Flags [P.], seq 25624:25660, ack 1, win 902, options [nop,nop,TS val 4230508638 ecr 1280389539], length 36
21:24:38.220492 IP 134.122.38.74.22 > 99.252.115.234.42082: Flags [P.], seq 25660:25864, ack 1, win 902, options [nop,nop,TS val 4230508638 ecr 1280389539], length 204
21:24:38.220527 IP 134.122.38.74.22 > 99.252.115.234.42082: Flags [P.], seq 25864:25900, ack 1, win 902, options [nop,nop,TS val 4230508638 ecr 1280389539], length 36
21:24:38.220579 IP 134.122.38.74.22 > 99.252.115.234.42082: Flags [P.], seq 25900:26104, ack 1, win 902, options [nop,nop,TS val 4230508638 ecr 1280389539], length 204
21:24:38.220615 IP 134.122.38.74.22 > 99.252.115.234.42082: Flags [P.], seq 26104:26140, ack 1, win 902, options [nop,nop,TS val 4230508638 ecr 1280389539], length 36
21:24:38.220667 IP 134.122.38.74.22 > 99.252.115.234.42082: Flags [P.], seq 26140:26344, ack 1, win 902, options [nop,nop,TS val 4230508638 ecr 1280389539], length 204
21:24:38.220702 IP 134.122.38.74.22 > 99.252.115.234.42082: Flags [P.], seq 26344:26380, ack 1, win 902, options [nop,nop,TS val 4230508638 ecr 1280389539], length 36
21:24:38.220752 IP 134.122.38.74.22 > 99.252.115.234.42082: Flags [P.], seq 26380:26584, ack 1, win 902, options [nop,nop,TS val 4230508638 ecr 1280389539], length 204
21:24:38.220788 IP 134.122.38.74.22 > 99.252.115.234.42082: Flags [P.], seq 26584:26620, ack 1, win 902, options [nop,nop,TS val 4230508638 ecr 1280389539], length 36
21:24:38.220855 IP 134.122.38.74.22 > 99.252.115.234.42082: Flags [P.], seq 26620:26824, ack 1, win 902, options [nop,nop,TS val 4230508638 ecr 1280389539], length 204
21:24:38.220891 IP 134.122.38.74.22 > 99.252.115.234.42082: Flags [P.], seq 26824:26860, ack 1, win 902, options [nop,nop,TS val 4230508638 ecr 1280389539], length 36
21:24:38.221002 IP 134.122.38.74.22 > 99.252.115.234.42082: Flags [P.], seq 26860:27400, ack 1, win 902, options [nop,nop,TS val 4230508638 ecr 1280389539], length 540
21:24:38.221077 IP 134.122.38.74.22 > 99.252.115.234.42082: Flags [P.], seq 27400:27772, ack 1, win 902, options [nop,nop,TS val 4230508638 ecr 1280389539], length 372
21:24:38.221155 IP 134.122.38.74.22 > 99.252.115.234.42082: Flags [P.], seq 27772:28152, ack 1, win 902, options [nop,nop,TS val 4230508638 ecr 1280389539], length 380
21:24:38.221247 IP 134.122.38.74.22 > 99.252.115.234.42082: Flags [P.], seq 28152:28524, ack 1, win 902, options [nop,nop,TS val 4230508639 ecr 1280389539], length 372
21:24:38.221377 IP 134.122.38.74.22 > 99.252.115.234.42082: Flags [P.], seq 28524:29232, ack 1, win 902, options [nop,nop,TS val 4230508639 ecr 1280389539], length 708
21:24:38.221508 IP 134.122.38.74.22 > 99.252.115.234.42082: Flags [P.], seq 29232:29940, ack 1, win 902, options [nop,nop,TS val 4230508639 ecr 1280389539], length 708
21:24:38.221584 IP 134.122.38.74.22 > 99.252.115.234.42082: Flags [P.], seq 29940:30312, ack 1, win 902, options [nop,nop,TS val 4230508639 ecr 1280389539], length 372
21:24:38.221658 IP 134.122.38.74.22 > 99.252.115.234.42082: Flags [P.], seq 30312:30684, ack 1, win 902, options [nop,nop,TS val 4230508639 ecr 1280389539], length 372
21:24:38.221733 IP 134.122.38.74.22 > 99.252.115.234.42082: Flags [P.], seq 30684:31056, ack 1, win 902, options [nop,nop,TS val 4230508639 ecr 1280389539], length 372
21:24:38.221808 IP 134.122.38.74.22 > 99.252.115.234.42082: Flags [P.], seq 31056:31428, ack 1, win 902, options [nop,nop,TS val 4230508639 ecr 1280389539], length 372
21:24:38.221881 IP 134.122.38.74.22 > 99.252.115.234.42082: Flags [P.], seq 31428:31800, ack 1, win 902, options [nop,nop,TS val 4230508639 ecr 1280389539], length 372
21:24:38.221975 IP 134.122.38.74.22 > 99.252.115.234.42082: Flags [P.], seq 31800:32172, ack 1, win 902, options [nop,nop,TS val 4230508639 ecr 1280389539], length 372
21:24:38.222032 IP 134.122.38.74.22 > 99.252.115.234.42082: Flags [P.], seq 32172:32376, ack 1, win 902, options [nop,nop,TS val 4230508639 ecr 1280389539], length 204
21:24:38.222105 IP 134.122.38.74.22 > 99.252.115.234.42082: Flags [P.], seq 32376:32748, ack 1, win 902, options [nop,nop,TS val 4230508639 ecr 1280389539], length 372
21:24:38.222224 IP 134.122.38.74.22 > 99.252.115.234.42082: Flags [P.], seq 32748:33120, ack 1, win 902, options [nop,nop,TS val 4230508640 ecr 1280389539], length 372
21:24:38.222261 IP 134.122.38.74.22 > 99.252.115.234.42082: Flags [P.], seq 33120:33156, ack 1, win 902, options [nop,nop,TS val 4230508640 ecr 1280389539], length 36
21:24:38.222333 IP 134.122.38.74.22 > 99.252.115.234.42082: Flags [P.], seq 33156:33360, ack 1, win 902, options [nop,nop,TS val 4230508640 ecr 1280389539], length 204
21:24:38.222390 IP 134.122.38.74.22 > 99.252.115.234.42082: Flags [P.], seq 33360:33564, ack 1, win 902, options [nop,nop,TS val 4230508640 ecr 1280389539], length 204
21:24:38.222465 IP 134.122.38.74.22 > 99.252.115.234.42082: Flags [P.], seq 33564:33936, ack 1, win 902, options [nop,nop,TS val 4230508640 ecr 1280389539], length 372
21:24:38.222560 IP 134.122.38.74.22 > 99.252.115.234.42082: Flags [P.], seq 33936:34308, ack 1, win 902, options [nop,nop,TS val 4230508640 ecr 1280389539], length 372
21:24:38.222653 IP 134.122.38.74.22 > 99.252.115.234.42082: Flags [P.], seq 34308:34680, ack 1, win 902, options [nop,nop,TS val 4230508640 ecr 1280389539], length 372
21:24:38.222748 IP 134.122.38.74.22 > 99.252.115.234.42082: Flags [P.], seq 34680:35220, ack 1, win 902, options [nop,nop,TS val 4230508640 ecr 1280389539], length 540
21:24:38.222837 IP 134.122.38.74.22 > 99.252.115.234.42082: Flags [P.], seq 35220:35592, ack 1, win 902, options [nop,nop,TS val 4230508640 ecr 1280389539], length 372
21:24:38.222916 IP 134.122.38.74.22 > 99.252.115.234.42082: Flags [P.], seq 35592:35964, ack 1, win 902, options [nop,nop,TS val 4230508640 ecr 1280389539], length 372
21:24:38.223011 IP 134.122.38.74.22 > 99.252.115.234.42082: Flags [P.], seq 35964:36504, ack 1, win 902, options [nop,nop,TS val 4230508640 ecr 1280389539], length 540
21:24:38.223086 IP 134.122.38.74.22 > 99.252.115.234.42082: Flags [P.], seq 36504:36876, ack 1, win 902, options [nop,nop,TS val 4230508640 ecr 1280389539], length 372
21:24:38.223183 IP 134.122.38.74.22 > 99.252.115.234.42082: Flags [P.], seq 36876:37248, ack 1, win 902, options [nop,nop,TS val 4230508641 ecr 1280389539], length 372
21:24:38.223299 IP 134.122.38.74.22 > 99.252.115.234.42082: Flags [P.], seq 37248:37956, ack 1, win 902, options [nop,nop,TS val 4230508641 ecr 1280389539], length 708
21:24:38.223373 IP 134.122.38.74.22 > 99.252.115.234.42082: Flags [P.], seq 37956:38328, ack 1, win 902, options [nop,nop,TS val 4230508641 ecr 1280389539], length 372
21:24:38.223438 IP 134.122.38.74.22 > 99.252.115.234.42082: Flags [P.], seq 38328:38700, ack 1, win 902, options [nop,nop,TS val 4230508641 ecr 1280389539], length 372
21:24:38.223527 IP 134.122.38.74.22 > 99.252.115.234.42082: Flags [P.], seq 38700:39072, ack 1, win 902, options [nop,nop,TS val 4230508641 ecr 1280389539], length 372
21:24:38.223576 IP 134.122.38.74.22 > 99.252.115.234.42082: Flags [P.], seq 39072:39260, ack 1, win 902, options [nop,nop,TS val 4230508641 ecr 1280389539], length 188
21:24:38.223663 IP 134.122.38.74.22 > 99.252.115.234.42082: Flags [P.], seq 39260:39776, ack 1, win 902, options [nop,nop,TS val 4230508641 ecr 1280389539], length 516
21:24:38.223720 IP 134.122.38.74.22 > 99.252.115.234.42082: Flags [P.], seq 39776:39972, ack 1, win 902, options [nop,nop,TS val 4230508641 ecr 1280389539], length 196
21:24:38.233232 IP 99.252.115.234.42082 > 134.122.38.74.22: Flags [.], ack 24664, win 5741, options [nop,nop,TS val 1280389628 ecr 4230508637], length 0
21:24:38.233232 IP 99.252.115.234.42082 > 134.122.38.74.22: Flags [.], ack 32748, win 5741, options [nop,nop,TS val 1280389630 ecr 4230508639], length 0
21:24:38.233232 IP 99.252.115.234.42082 > 134.122.38.74.22: Flags [.], ack 39972, win 5741, options [nop,nop,TS val 1280389631 ecr 4230508640], length 0
21:24:38.239673 IP 99.252.115.234.42082 > 134.122.38.74.22: Flags [P.], seq 1:37, ack 39972, win 5741, options [nop,nop,TS val 1280389632 ecr 4230508640], length 36
21:24:38.282206 IP 134.122.38.74.22 > 99.252.115.234.42082: Flags [.], ack 37, win 902, options [nop,nop,TS val 4230508700 ecr 1280389632], length 0
21:24:38.322421 IP 134.122.38.74.22 > 99.252.115.234.42082: Flags [P.], seq 39972:40344, ack 37, win 902, options [nop,nop,TS val 4230508740 ecr 1280389632], length 372
21:24:38.322652 IP 134.122.38.74.22 > 99.252.115.234.42082: Flags [P.], seq 40344:42572, ack 37, win 902, options [nop,nop,TS val 4230508740 ecr 1280389632], length 2228
21:24:38.322772 IP 134.122.38.74.22 > 99.252.115.234.42082: Flags [P.], seq 42572:43280, ack 37, win 902, options [nop,nop,TS val 4230508740 ecr 1280389632], length 708
21:24:38.322960 IP 134.122.38.74.22 > 99.252.115.234.42082: Flags [P.], seq 43280:43484, ack 37, win 902, options [nop,nop,TS val 4230508740 ecr 1280389632], length 204
21:24:38.323029 IP 134.122.38.74.22 > 99.252.115.234.42082: Flags [P.], seq 43484:43520, ack 37, win 902, options [nop,nop,TS val 4230508740 ecr 1280389632], length 36
21:24:38.323071 IP 134.122.38.74.22 > 99.252.115.234.42082: Flags [P.], seq 43520:43724, ack 37, win 902, options [nop,nop,TS val 4230508740 ecr 1280389632], length 204
21:24:38.323100 IP 134.122.38.74.22 > 99.252.115.234.42082: Flags [P.], seq 43724:43760, ack 37, win 902, options [nop,nop,TS val 4230508740 ecr 1280389632], length 36
21:24:38.323139 IP 134.122.38.74.22 > 99.252.115.234.42082: Flags [P.], seq 43760:43964, ack 37, win 902, options [nop,nop,TS val 4230508740 ecr 1280389632], length 204
21:24:38.323175 IP 134.122.38.74.22 > 99.252.115.234.42082: Flags [P.], seq 43964:44000, ack 37, win 902, options [nop,nop,TS val 4230508741 ecr 1280389632], length 36
21:24:38.323225 IP 134.122.38.74.22 > 99.252.115.234.42082: Flags [P.], seq 44000:44204, ack 37, win 902, options [nop,nop,TS val 4230508741 ecr 1280389632], length 204
21:24:38.323267 IP 134.122.38.74.22 > 99.252.115.234.42082: Flags [P.], seq 44204:44408, ack 37, win 902, options [nop,nop,TS val 4230508741 ecr 1280389632], length 204
21:24:38.323320 IP 134.122.38.74.22 > 99.252.115.234.42082: Flags [P.], seq 44408:44780, ack 37, win 902, options [nop,nop,TS val 4230508741 ecr 1280389632], length 372
21:24:38.323372 IP 134.122.38.74.22 > 99.252.115.234.42082: Flags [P.], seq 44780:45152, ack 37, win 902, options [nop,nop,TS val 4230508741 ecr 1280389632], length 372
21:24:38.323436 IP 134.122.38.74.22 > 99.252.115.234.42082: Flags [P.], seq 45152:45692, ack 37, win 902, options [nop,nop,TS val 4230508741 ecr 1280389632], length 540
21:24:38.323499 IP 134.122.38.74.22 > 99.252.115.234.42082: Flags [P.], seq 45692:46232, ack 37, win 902, options [nop,nop,TS val 4230508741 ecr 1280389632], length 540
21:24:38.323557 IP 134.122.38.74.22 > 99.252.115.234.42082: Flags [P.], seq 46232:46604, ack 37, win 902, options [nop,nop,TS val 4230508741 ecr 1280389632], length 372
21:24:38.323655 IP 134.122.38.74.22 > 99.252.115.234.42082: Flags [P.], seq 46604:47144, ack 37, win 902, options [nop,nop,TS val 4230508741 ecr 1280389632], length 540
21:24:38.323730 IP 134.122.38.74.22 > 99.252.115.234.42082: Flags [P.], seq 47144:47516, ack 37, win 902, options [nop,nop,TS val 4230508741 ecr 1280389632], length 372
21:24:38.323800 IP 134.122.38.74.22 > 99.252.115.234.42082: Flags [P.], seq 47516:48064, ack 37, win 902, options [nop,nop,TS val 4230508741 ecr 1280389632], length 548
21:24:38.323857 IP 134.122.38.74.22 > 99.252.115.234.42082: Flags [P.], seq 48064:48436, ack 37, win 902, options [nop,nop,TS val 4230508741 ecr 1280389632], length 372
21:24:38.323912 IP 134.122.38.74.22 > 99.252.115.234.42082: Flags [P.], seq 48436:48808, ack 37, win 902, options [nop,nop,TS val 4230508741 ecr 1280389632], length 372
21:24:38.323969 IP 134.122.38.74.22 > 99.252.115.234.42082: Flags [P.], seq 48808:49180, ack 37, win 902, options [nop,nop,TS val 4230508741 ecr 1280389632], length 372
21:24:38.324027 IP 134.122.38.74.22 > 99.252.115.234.42082: Flags [P.], seq 49180:49560, ack 37, win 902, options [nop,nop,TS val 4230508741 ecr 1280389632], length 380
21:24:38.324088 IP 134.122.38.74.22 > 99.252.115.234.42082: Flags [P.], seq 49560:50100, ack 37, win 902, options [nop,nop,TS val 4230508741 ecr 1280389632], length 540
21:24:38.324140 IP 134.122.38.74.22 > 99.252.115.234.42082: Flags [P.], seq 50100:50472, ack 37, win 902, options [nop,nop,TS val 4230508741 ecr 1280389632], length 372
21:24:38.324202 IP 134.122.38.74.22 > 99.252.115.234.42082: Flags [P.], seq 50472:50676, ack 37, win 902, options [nop,nop,TS val 4230508742 ecr 1280389632], length 204
21:24:38.324273 IP 134.122.38.74.22 > 99.252.115.234.42082: Flags [P.], seq 50676:51224, ack 37, win 902, options [nop,nop,TS val 4230508742 ecr 1280389632], length 548
21:24:38.324337 IP 134.122.38.74.22 > 99.252.115.234.42082: Flags [P.], seq 51224:51772, ack 37, win 902, options [nop,nop,TS val 4230508742 ecr 1280389632], length 548
21:24:38.324389 IP 134.122.38.74.22 > 99.252.115.234.42082: Flags [P.], seq 51772:52144, ack 37, win 902, options [nop,nop,TS val 4230508742 ecr 1280389632], length 372
21:24:38.324453 IP 134.122.38.74.22 > 99.252.115.234.42082: Flags [P.], seq 52144:52692, ack 37, win 902, options [nop,nop,TS val 4230508742 ecr 1280389632], length 548
21:24:38.324506 IP 134.122.38.74.22 > 99.252.115.234.42082: Flags [P.], seq 52692:53064, ack 37, win 902, options [nop,nop,TS val 4230508742 ecr 1280389632], length 372
21:24:38.324567 IP 134.122.38.74.22 > 99.252.115.234.42082: Flags [P.], seq 53064:53268, ack 37, win 902, options [nop,nop,TS val 4230508742 ecr 1280389632], length 204
21:24:38.324661 IP 134.122.38.74.22 > 99.252.115.234.42082: Flags [P.], seq 53268:53768, ack 37, win 902, options [nop,nop,TS val 4230508742 ecr 1280389632], length 500
21:24:38.324730 IP 134.122.38.74.22 > 99.252.115.234.42082: Flags [P.], seq 53768:54124, ack 37, win 902, options [nop,nop,TS val 4230508742 ecr 1280389632], length 356
21:24:38.345461 IP 99.252.115.234.42082 > 134.122.38.74.22: Flags [.], ack 54124, win 5633, options [nop,nop,TS val 1280389732 ecr 4230508742], length 0
21:24:38.426424 IP 134.122.38.74.22 > 99.252.115.234.42082: Flags [P.], seq 54124:54328, ack 37, win 902, options [nop,nop,TS val 4230508844 ecr 1280389732], length 204
21:24:38.426529 IP 134.122.38.74.22 > 99.252.115.234.42082: Flags [P.], seq 54328:54876, ack 37, win 902, options [nop,nop,TS val 4230508844 ecr 1280389732], length 548
21:24:38.426574 IP 134.122.38.74.22 > 99.252.115.234.42082: Flags [P.], seq 54876:55080, ack 37, win 902, options [nop,nop,TS val 4230508844 ecr 1280389732], length 204
21:24:38.426631 IP 134.122.38.74.22 > 99.252.115.234.42082: Flags [P.], seq 55080:55460, ack 37, win 902, options [nop,nop,TS val 4230508844 ecr 1280389732], length 380
21:24:38.426685 IP 134.122.38.74.22 > 99.252.115.234.42082: Flags [P.], seq 55460:55664, ack 37, win 902, options [nop,nop,TS val 4230508844 ecr 1280389732], length 204
21:24:38.426749 IP 134.122.38.74.22 > 99.252.115.234.42082: Flags [P.], seq 55664:56212, ack 37, win 902, options [nop,nop,TS val 4230508844 ecr 1280389732], length 548
