root@lamponubuntu2204-s-1vcpu-1gb-tor1-01:~# tcpdump -i eth0 port 22
tcpdump: verbose output suppressed, use -v[v]... for full protocol decode
listening on eth0, link-type EN10MB (Ethernet), snapshot length 262144 bytes
21:26:52.476013 IP lamponubuntu2204-s-1vcpu-1gb-tor1-01.ssh > pool-99-252-115-234.cpe.net.cable.rogers.com.42082: Flags [P.], seq 15092:15128, ack 1, win 902, options [nop,nop,TS val 4230642893 ecr 1280523809], length 36
21:26:52.476051 IP lamponubuntu2204-s-1vcpu-1gb-tor1-01.ssh > pool-99-252-115-234.cpe.net.cable.rogers.com.42082: Flags [P.], seq 15128:15380, ack 1, win 902, options [nop,nop,TS val 4230642893 ecr 1280523809], length 252
21:26:52.476078 IP lamponubuntu2204-s-1vcpu-1gb-tor1-01.ssh > pool-99-252-115-234.cpe.net.cable.rogers.com.42082: Flags [P.], seq 15380:15416, ack 1, win 902, options [nop,nop,TS val 4230642893 ecr 1280523809], length 36
21:26:52.476114 IP lamponubuntu2204-s-1vcpu-1gb-tor1-01.ssh > pool-99-252-115-234.cpe.net.cable.rogers.com.42082: Flags [P.], seq 15416:15676, ack 1, win 902, options [nop,nop,TS val 4230642893 ecr 1280523809], length 260
21:26:52.476140 IP lamponubuntu2204-s-1vcpu-1gb-tor1-01.ssh > pool-99-252-115-234.cpe.net.cable.rogers.com.42082: Flags [P.], seq 15676:15712, ack 1, win 902, options [nop,nop,TS val 4230642893 ecr 1280523809], length 36
21:26:52.476177 IP lamponubuntu2204-s-1vcpu-1gb-tor1-01.ssh > pool-99-252-115-234.cpe.net.cable.rogers.com.42082: Flags [P.], seq 15712:15964, ack 1, win 902, options [nop,nop,TS val 4230642894 ecr 1280523809], length 252
21:26:52.476203 IP lamponubuntu2204-s-1vcpu-1gb-tor1-01.ssh > pool-99-252-115-234.cpe.net.cable.rogers.com.42082: Flags [P.], seq 15964:16000, ack 1, win 902, options [nop,nop,TS val 4230642894 ecr 1280523809], length 36
21:26:52.476250 IP lamponubuntu2204-s-1vcpu-1gb-tor1-01.ssh > pool-99-252-115-234.cpe.net.cable.rogers.com.42082: Flags [P.], seq 16000:16260, ack 1, win 902, options [nop,nop,TS val 4230642894 ecr 1280523809], length 260
21:26:52.476298 IP lamponubuntu2204-s-1vcpu-1gb-tor1-01.ssh > pool-99-252-115-234.cpe.net.cable.rogers.com.42082: Flags [P.], seq 16260:16296, ack 1, win 902, options [nop,nop,TS val 4230642894 ecr 1280523809], length 36
21:26:52.476339 IP lamponubuntu2204-s-1vcpu-1gb-tor1-01.ssh > pool-99-252-115-234.cpe.net.cable.rogers.com.42082: Flags [P.], seq 16296:16548, ack 1, win 902, options [nop,nop,TS val 4230642894 ecr 1280523809], length 252
21:26:52.476365 IP lamponubuntu2204-s-1vcpu-1gb-tor1-01.ssh > pool-99-252-115-234.cpe.net.cable.rogers.com.42082: Flags [P.], seq 16548:16584, ack 1, win 902, options [nop,nop,TS val 4230642894 ecr 1280523809], length 36
21:26:52.476402 IP lamponubuntu2204-s-1vcpu-1gb-tor1-01.ssh > pool-99-252-115-234.cpe.net.cable.rogers.com.42082: Flags [P.], seq 16584:16844, ack 1, win 902, options [nop,nop,TS val 4230642894 ecr 1280523809], length 260
21:26:52.476428 IP lamponubuntu2204-s-1vcpu-1gb-tor1-01.ssh > pool-99-252-115-234.cpe.net.cable.rogers.com.42082: Flags [P.], seq 16844:16880, ack 1, win 902, options [nop,nop,TS val 4230642894 ecr 1280523809], length 36
21:26:52.476465 IP lamponubuntu2204-s-1vcpu-1gb-tor1-01.ssh > pool-99-252-115-234.cpe.net.cable.rogers.com.42082: Flags [P.], seq 16880:17132, ack 1, win 902, options [nop,nop,TS val 4230642894 ecr 1280523809], length 252
21:26:52.476492 IP lamponubuntu2204-s-1vcpu-1gb-tor1-01.ssh > pool-99-252-115-234.cpe.net.cable.rogers.com.42082: Flags [P.], seq 17132:17168, ack 1, win 902, options [nop,nop,TS val 4230642894 ecr 1280523809], length 36
21:26:52.476530 IP lamponubuntu2204-s-1vcpu-1gb-tor1-01.ssh > pool-99-252-115-234.cpe.net.cable.rogers.com.42082: Flags [P.], seq 17168:17428, ack 1, win 902, options [nop,nop,TS val 4230642894 ecr 1280523809], length 260
21:26:52.476556 IP lamponubuntu2204-s-1vcpu-1gb-tor1-01.ssh > pool-99-252-115-234.cpe.net.cable.rogers.com.42082: Flags [P.], seq 17428:17464, ack 1, win 902, options [nop,nop,TS val 4230642894 ecr 1280523809], length 36
21:26:52.494501 IP pool-99-252-115-234.cpe.net.cable.rogers.com.42082 > lamponubuntu2204-s-1vcpu-1gb-tor1-01.ssh: Flags [.], ack 17168, win 4833, options [nop,nop,TS val 1280523886 ecr 4230642893], length 0
21:26:52.494501 IP pool-99-252-115-234.cpe.net.cable.rogers.com.42082 > lamponubuntu2204-s-1vcpu-1gb-tor1-01.ssh: Flags [.], ack 17464, win 4831, options [nop,nop,TS val 1280523887 ecr 4230642894], length 0
21:26:52.494604 IP lamponubuntu2204-s-1vcpu-1gb-tor1-01.ssh > pool-99-252-115-234.cpe.net.cable.rogers.com.42082: Flags [P.], seq 17464:18320, ack 1, win 902, options [nop,nop,TS val 4230642912 ecr 1280523886], length 856
21:26:52.514197 IP pool-99-252-115-234.cpe.net.cable.rogers.com.42082 > lamponubuntu2204-s-1vcpu-1gb-tor1-01.ssh: Flags [.], ack 18320, win 4825, options [nop,nop,TS val 1280523902 ecr 4230642912], length 0
21:26:52.578535 IP lamponubuntu2204-s-1vcpu-1gb-tor1-01.ssh > pool-99-252-115-234.cpe.net.cable.rogers.com.42082: Flags [P.], seq 18320:18580, ack 1, win 902, options [nop,nop,TS val 4230642996 ecr 1280523902], length 260
21:26:52.578651 IP lamponubuntu2204-s-1vcpu-1gb-tor1-01.ssh > pool-99-252-115-234.cpe.net.cable.rogers.com.42082: Flags [P.], seq 18580:18616, ack 1, win 902, options [nop,nop,TS val 4230642996 ecr 1280523902], length 36
21:26:52.578764 IP lamponubuntu2204-s-1vcpu-1gb-tor1-01.ssh > pool-99-252-115-234.cpe.net.cable.rogers.com.42082: Flags [P.], seq 18616:18868, ack 1, win 902, options [nop,nop,TS val 4230642996 ecr 1280523902], length 252
21:26:52.578803 IP lamponubuntu2204-s-1vcpu-1gb-tor1-01.ssh > pool-99-252-115-234.cpe.net.cable.rogers.com.42082: Flags [P.], seq 18868:18904, ack 1, win 902, options [nop,nop,TS val 4230642996 ecr 1280523902], length 36
21:26:52.578869 IP lamponubuntu2204-s-1vcpu-1gb-tor1-01.ssh > pool-99-252-115-234.cpe.net.cable.rogers.com.42082: Flags [P.], seq 18904:19164, ack 1, win 902, options [nop,nop,TS val 4230642996 ecr 1280523902], length 260
21:26:52.578900 IP lamponubuntu2204-s-1vcpu-1gb-tor1-01.ssh > pool-99-252-115-234.cpe.net.cable.rogers.com.42082: Flags [P.], seq 19164:19200, ack 1, win 902, options [nop,nop,TS val 4230642996 ecr 1280523902], length 36
21:26:52.578955 IP lamponubuntu2204-s-1vcpu-1gb-tor1-01.ssh > pool-99-252-115-234.cpe.net.cable.rogers.com.42082: Flags [P.], seq 19200:19452, ack 1, win 902, options [nop,nop,TS val 4230642996 ecr 1280523902], length 252
21:26:52.579110 IP lamponubuntu2204-s-1vcpu-1gb-tor1-01.ssh > pool-99-252-115-234.cpe.net.cable.rogers.com.42082: Flags [P.], seq 19452:19488, ack 1, win 902, options [nop,nop,TS val 4230642996 ecr 1280523902], length 36
21:26:52.579166 IP lamponubuntu2204-s-1vcpu-1gb-tor1-01.ssh > pool-99-252-115-234.cpe.net.cable.rogers.com.42082: Flags [P.], seq 19488:19748, ack 1, win 902, options [nop,nop,TS val 4230642997 ecr 1280523902], length 260
21:26:52.579196 IP lamponubuntu2204-s-1vcpu-1gb-tor1-01.ssh > pool-99-252-115-234.cpe.net.cable.rogers.com.42082: Flags [P.], seq 19748:19784, ack 1, win 902, options [nop,nop,TS val 4230642997 ecr 1280523902], length 36
21:26:52.579253 IP lamponubuntu2204-s-1vcpu-1gb-tor1-01.ssh > pool-99-252-115-234.cpe.net.cable.rogers.com.42082: Flags [P.], seq 19784:20036, ack 1, win 902, options [nop,nop,TS val 4230642997 ecr 1280523902], length 252
21:26:52.579298 IP lamponubuntu2204-s-1vcpu-1gb-tor1-01.ssh > pool-99-252-115-234.cpe.net.cable.rogers.com.42082: Flags [P.], seq 20036:20072, ack 1, win 902, options [nop,nop,TS val 4230642997 ecr 1280523902], length 36
21:26:52.579354 IP lamponubuntu2204-s-1vcpu-1gb-tor1-01.ssh > pool-99-252-115-234.cpe.net.cable.rogers.com.42082: Flags [P.], seq 20072:20332, ack 1, win 902, options [nop,nop,TS val 4230642997 ecr 1280523902], length 260
21:26:52.579388 IP lamponubuntu2204-s-1vcpu-1gb-tor1-01.ssh > pool-99-252-115-234.cpe.net.cable.rogers.com.42082: Flags [P.], seq 20332:20368, ack 1, win 902, options [nop,nop,TS val 4230642997 ecr 1280523902], length 36
21:26:52.579449 IP lamponubuntu2204-s-1vcpu-1gb-tor1-01.ssh > pool-99-252-115-234.cpe.net.cable.rogers.com.42082: Flags [P.], seq 20368:20628, ack 1, win 902, options [nop,nop,TS val 4230642997 ecr 1280523902], length 260
21:26:52.579488 IP lamponubuntu2204-s-1vcpu-1gb-tor1-01.ssh > pool-99-252-115-234.cpe.net.cable.rogers.com.42082: Flags [P.], seq 20628:20664, ack 1, win 902, options [nop,nop,TS val 4230642997 ecr 1280523902], length 36
21:26:52.579532 IP lamponubuntu2204-s-1vcpu-1gb-tor1-01.ssh > pool-99-252-115-234.cpe.net.cable.rogers.com.42082: Flags [P.], seq 20664:20924, ack 1, win 902, options [nop,nop,TS val 4230642997 ecr 1280523902], length 260
21:26:52.579571 IP lamponubuntu2204-s-1vcpu-1gb-tor1-01.ssh > pool-99-252-115-234.cpe.net.cable.rogers.com.42082: Flags [P.], seq 20924:20960, ack 1, win 902, options [nop,nop,TS val 4230642997 ecr 1280523902], length 36
21:26:52.579614 IP lamponubuntu2204-s-1vcpu-1gb-tor1-01.ssh > pool-99-252-115-234.cpe.net.cable.rogers.com.42082: Flags [P.], seq 20960:21220, ack 1, win 902, options [nop,nop,TS val 4230642997 ecr 1280523902], length 260
21:26:52.579653 IP lamponubuntu2204-s-1vcpu-1gb-tor1-01.ssh > pool-99-252-115-234.cpe.net.cable.rogers.com.42082: Flags [P.], seq 21220:21256, ack 1, win 902, options [nop,nop,TS val 4230642997 ecr 1280523902], length 36
21:26:52.579694 IP lamponubuntu2204-s-1vcpu-1gb-tor1-01.ssh > pool-99-252-115-234.cpe.net.cable.rogers.com.42082: Flags [P.], seq 21256:21516, ack 1, win 902, options [nop,nop,TS val 4230642997 ecr 1280523902], length 260
21:26:52.579724 IP lamponubuntu2204-s-1vcpu-1gb-tor1-01.ssh > pool-99-252-115-234.cpe.net.cable.rogers.com.42082: Flags [P.], seq 21516:21552, ack 1, win 902, options [nop,nop,TS val 4230642997 ecr 1280523902], length 36
21:26:52.579770 IP lamponubuntu2204-s-1vcpu-1gb-tor1-01.ssh > pool-99-252-115-234.cpe.net.cable.rogers.com.42082: Flags [P.], seq 21552:21812, ack 1, win 902, options [nop,nop,TS val 4230642997 ecr 1280523902], length 260
21:26:52.579799 IP lamponubuntu2204-s-1vcpu-1gb-tor1-01.ssh > pool-99-252-115-234.cpe.net.cable.rogers.com.42082: Flags [P.], seq 21812:21848, ack 1, win 902, options [nop,nop,TS val 4230642997 ecr 1280523902], length 36
21:26:52.579850 IP lamponubuntu2204-s-1vcpu-1gb-tor1-01.ssh > pool-99-252-115-234.cpe.net.cable.rogers.com.42082: Flags [P.], seq 21848:22108, ack 1, win 902, options [nop,nop,TS val 4230642997 ecr 1280523902], length 260
21:26:52.579879 IP lamponubuntu2204-s-1vcpu-1gb-tor1-01.ssh > pool-99-252-115-234.cpe.net.cable.rogers.com.42082: Flags [P.], seq 22108:22144, ack 1, win 902, options [nop,nop,TS val 4230642997 ecr 1280523902], length 36
21:26:52.579918 IP lamponubuntu2204-s-1vcpu-1gb-tor1-01.ssh > pool-99-252-115-234.cpe.net.cable.rogers.com.42082: Flags [P.], seq 22144:22404, ack 1, win 902, options [nop,nop,TS val 4230642997 ecr 1280523902], length 260
21:26:52.579945 IP lamponubuntu2204-s-1vcpu-1gb-tor1-01.ssh > pool-99-252-115-234.cpe.net.cable.rogers.com.42082: Flags [P.], seq 22404:22440, ack 1, win 902, options [nop,nop,TS val 4230642997 ecr 1280523902], length 36
21:26:52.579985 IP lamponubuntu2204-s-1vcpu-1gb-tor1-01.ssh > pool-99-252-115-234.cpe.net.cable.rogers.com.42082: Flags [P.], seq 22440:22700, ack 1, win 902, options [nop,nop,TS val 4230642997 ecr 1280523902], length 260
21:26:52.580019 IP lamponubuntu2204-s-1vcpu-1gb-tor1-01.ssh > pool-99-252-115-234.cpe.net.cable.rogers.com.42082: Flags [P.], seq 22700:22736, ack 1, win 902, options [nop,nop,TS val 4230642997 ecr 1280523902], length 36
21:26:52.580060 IP lamponubuntu2204-s-1vcpu-1gb-tor1-01.ssh > pool-99-252-115-234.cpe.net.cable.rogers.com.42082: Flags [P.], seq 22736:22996, ack 1, win 902, options [nop,nop,TS val 4230642997 ecr 1280523902], length 260
21:26:52.580087 IP lamponubuntu2204-s-1vcpu-1gb-tor1-01.ssh > pool-99-252-115-234.cpe.net.cable.rogers.com.42082: Flags [P.], seq 22996:23032, ack 1, win 902, options [nop,nop,TS val 4230642997 ecr 1280523902], length 36
21:26:52.580139 IP lamponubuntu2204-s-1vcpu-1gb-tor1-01.ssh > pool-99-252-115-234.cpe.net.cable.rogers.com.42082: Flags [P.], seq 23032:23292, ack 1, win 902, options [nop,nop,TS val 4230642997 ecr 1280523902], length 260
21:26:52.580167 IP lamponubuntu2204-s-1vcpu-1gb-tor1-01.ssh > pool-99-252-115-234.cpe.net.cable.rogers.com.42082: Flags [P.], seq 23292:23328, ack 1, win 902, options [nop,nop,TS val 4230642998 ecr 1280523902], length 36
21:26:52.580204 IP lamponubuntu2204-s-1vcpu-1gb-tor1-01.ssh > pool-99-252-115-234.cpe.net.cable.rogers.com.42082: Flags [P.], seq 23328:23588, ack 1, win 902, options [nop,nop,TS val 4230642998 ecr 1280523902], length 260
21:26:52.580240 IP lamponubuntu2204-s-1vcpu-1gb-tor1-01.ssh > pool-99-252-115-234.cpe.net.cable.rogers.com.42082: Flags [P.], seq 23588:23624, ack 1, win 902, options [nop,nop,TS val 4230642998 ecr 1280523902], length 36
21:26:52.580280 IP lamponubuntu2204-s-1vcpu-1gb-tor1-01.ssh > pool-99-252-115-234.cpe.net.cable.rogers.com.42082: Flags [P.], seq 23624:23884, ack 1, win 902, options [nop,nop,TS val 4230642998 ecr 1280523902], length 260
21:26:52.580312 IP lamponubuntu2204-s-1vcpu-1gb-tor1-01.ssh > pool-99-252-115-234.cpe.net.cable.rogers.com.42082: Flags [P.], seq 23884:23920, ack 1, win 902, options [nop,nop,TS val 4230642998 ecr 1280523902], length 36
21:26:52.580364 IP lamponubuntu2204-s-1vcpu-1gb-tor1-01.ssh > pool-99-252-115-234.cpe.net.cable.rogers.com.42082: Flags [P.], seq 23920:24180, ack 1, win 902, options [nop,nop,TS val 4230642998 ecr 1280523902], length 260
21:26:52.580393 IP lamponubuntu2204-s-1vcpu-1gb-tor1-01.ssh > pool-99-252-115-234.cpe.net.cable.rogers.com.42082: Flags [P.], seq 24180:24216, ack 1, win 902, options [nop,nop,TS val 4230642998 ecr 1280523902], length 36
21:26:52.580436 IP lamponubuntu2204-s-1vcpu-1gb-tor1-01.ssh > pool-99-252-115-234.cpe.net.cable.rogers.com.42082: Flags [P.], seq 24216:24476, ack 1, win 902, options [nop,nop,TS val 4230642998 ecr 1280523902], length 260
21:26:52.580468 IP lamponubuntu2204-s-1vcpu-1gb-tor1-01.ssh > pool-99-252-115-234.cpe.net.cable.rogers.com.42082: Flags [P.], seq 24476:24512, ack 1, win 902, options [nop,nop,TS val 4230642998 ecr 1280523902], length 36
21:26:52.580523 IP lamponubuntu2204-s-1vcpu-1gb-tor1-01.ssh > pool-99-252-115-234.cpe.net.cable.rogers.com.42082: Flags [P.], seq 24512:24772, ack 1, win 902, options [nop,nop,TS val 4230642998 ecr 1280523902], length 260
21:26:52.580576 IP lamponubuntu2204-s-1vcpu-1gb-tor1-01.ssh > pool-99-252-115-234.cpe.net.cable.rogers.com.42082: Flags [P.], seq 24772:24808, ack 1, win 902, options [nop,nop,TS val 4230642998 ecr 1280523902], length 36
21:26:52.580628 IP lamponubuntu2204-s-1vcpu-1gb-tor1-01.ssh > pool-99-252-115-234.cpe.net.cable.rogers.com.42082: Flags [P.], seq 24808:25068, ack 1, win 902, options [nop,nop,TS val 4230642998 ecr 1280523902], length 260
21:26:52.580675 IP lamponubuntu2204-s-1vcpu-1gb-tor1-01.ssh > pool-99-252-115-234.cpe.net.cable.rogers.com.42082: Flags [P.], seq 25068:25104, ack 1, win 902, options [nop,nop,TS val 4230642998 ecr 1280523902], length 36
21:26:52.580724 IP lamponubuntu2204-s-1vcpu-1gb-tor1-01.ssh > pool-99-252-115-234.cpe.net.cable.rogers.com.42082: Flags [P.], seq 25104:25364, ack 1, win 902, options [nop,nop,TS val 4230642998 ecr 1280523902], length 260
21:26:52.580757 IP lamponubuntu2204-s-1vcpu-1gb-tor1-01.ssh > pool-99-252-115-234.cpe.net.cable.rogers.com.42082: Flags [P.], seq 25364:25400, ack 1, win 902, options [nop,nop,TS val 4230642998 ecr 1280523902], length 36
21:26:52.580816 IP lamponubuntu2204-s-1vcpu-1gb-tor1-01.ssh > pool-99-252-115-234.cpe.net.cable.rogers.com.42082: Flags [P.], seq 25400:25660, ack 1, win 902, options [nop,nop,TS val 4230642998 ecr 1280523902], length 260
21:26:52.580856 IP lamponubuntu2204-s-1vcpu-1gb-tor1-01.ssh > pool-99-252-115-234.cpe.net.cable.rogers.com.42082: Flags [P.], seq 25660:25696, ack 1, win 902, options [nop,nop,TS val 4230642998 ecr 1280523902], length 36
21:26:52.580899 IP lamponubuntu2204-s-1vcpu-1gb-tor1-01.ssh > pool-99-252-115-234.cpe.net.cable.rogers.com.42082: Flags [P.], seq 25696:25956, ack 1, win 902, options [nop,nop,TS val 4230642998 ecr 1280523902], length 260
21:26:52.580926 IP lamponubuntu2204-s-1vcpu-1gb-tor1-01.ssh > pool-99-252-115-234.cpe.net.cable.rogers.com.42082: Flags [P.], seq 25956:25992, ack 1, win 902, options [nop,nop,TS val 4230642998 ecr 1280523902], length 36
21:26:52.580975 IP lamponubuntu2204-s-1vcpu-1gb-tor1-01.ssh > pool-99-252-115-234.cpe.net.cable.rogers.com.42082: Flags [P.], seq 25992:26252, ack 1, win 902, options [nop,nop,TS val 4230642998 ecr 1280523902], length 260
21:26:52.581009 IP lamponubuntu2204-s-1vcpu-1gb-tor1-01.ssh > pool-99-252-115-234.cpe.net.cable.rogers.com.42082: Flags [P.], seq 26252:26288, ack 1, win 902, options [nop,nop,TS val 4230642998 ecr 1280523902], length 36
21:26:52.581061 IP lamponubuntu2204-s-1vcpu-1gb-tor1-01.ssh > pool-99-252-115-234.cpe.net.cable.rogers.com.42082: Flags [P.], seq 26288:26548, ack 1, win 902, options [nop,nop,TS val 4230642998 ecr 1280523902], length 260
21:26:52.581089 IP lamponubuntu2204-s-1vcpu-1gb-tor1-01.ssh > pool-99-252-115-234.cpe.net.cable.rogers.com.42082: Flags [P.], seq 26548:26584, ack 1, win 902, options [nop,nop,TS val 4230642998 ecr 1280523902], length 36
21:26:52.581127 IP lamponubuntu2204-s-1vcpu-1gb-tor1-01.ssh > pool-99-252-115-234.cpe.net.cable.rogers.com.42082: Flags [P.], seq 26584:26844, ack 1, win 902, options [nop,nop,TS val 4230642998 ecr 1280523902], length 260
21:26:52.581164 IP lamponubuntu2204-s-1vcpu-1gb-tor1-01.ssh > pool-99-252-115-234.cpe.net.cable.rogers.com.42082: Flags [P.], seq 26844:26880, ack 1, win 902, options [nop,nop,TS val 4230642999 ecr 1280523902], length 36
21:26:52.581206 IP lamponubuntu2204-s-1vcpu-1gb-tor1-01.ssh > pool-99-252-115-234.cpe.net.cable.rogers.com.42082: Flags [P.], seq 26880:27140, ack 1, win 902, options [nop,nop,TS val 4230642999 ecr 1280523902], length 260
21:26:52.581243 IP lamponubuntu2204-s-1vcpu-1gb-tor1-01.ssh > pool-99-252-115-234.cpe.net.cable.rogers.com.42082: Flags [P.], seq 27140:27176, ack 1, win 902, options [nop,nop,TS val 4230642999 ecr 1280523902], length 36
21:26:52.581284 IP lamponubuntu2204-s-1vcpu-1gb-tor1-01.ssh > pool-99-252-115-234.cpe.net.cable.rogers.com.42082: Flags [P.], seq 27176:27436, ack 1, win 902, options [nop,nop,TS val 4230642999 ecr 1280523902], length 260
21:26:52.581317 IP lamponubuntu2204-s-1vcpu-1gb-tor1-01.ssh > pool-99-252-115-234.cpe.net.cable.rogers.com.42082: Flags [P.], seq 27436:27472, ack 1, win 902, options [nop,nop,TS val 4230642999 ecr 1280523902], length 36
21:26:52.581364 IP lamponubuntu2204-s-1vcpu-1gb-tor1-01.ssh > pool-99-252-115-234.cpe.net.cable.rogers.com.42082: Flags [P.], seq 27472:27732, ack 1, win 902, options [nop,nop,TS val 4230642999 ecr 1280523902], length 260
21:26:52.581403 IP lamponubuntu2204-s-1vcpu-1gb-tor1-01.ssh > pool-99-252-115-234.cpe.net.cable.rogers.com.42082: Flags [P.], seq 27732:27768, ack 1, win 902, options [nop,nop,TS val 4230642999 ecr 1280523902], length 36
21:26:52.581444 IP lamponubuntu2204-s-1vcpu-1gb-tor1-01.ssh > pool-99-252-115-234.cpe.net.cable.rogers.com.42082: Flags [P.], seq 27768:28028, ack 1, win 902, options [nop,nop,TS val 4230642999 ecr 1280523902], length 260
21:26:52.581475 IP lamponubuntu2204-s-1vcpu-1gb-tor1-01.ssh > pool-99-252-115-234.cpe.net.cable.rogers.com.42082: Flags [P.], seq 28028:28064, ack 1, win 902, options [nop,nop,TS val 4230642999 ecr 1280523902], length 36
21:26:52.581520 IP lamponubuntu2204-s-1vcpu-1gb-tor1-01.ssh > pool-99-252-115-234.cpe.net.cable.rogers.com.42082: Flags [P.], seq 28064:28324, ack 1, win 902, options [nop,nop,TS val 4230642999 ecr 1280523902], length 260
21:26:52.581555 IP lamponubuntu2204-s-1vcpu-1gb-tor1-01.ssh > pool-99-252-115-234.cpe.net.cable.rogers.com.42082: Flags [P.], seq 28324:28360, ack 1, win 902, options [nop,nop,TS val 4230642999 ecr 1280523902], length 36
21:26:52.581601 IP lamponubuntu2204-s-1vcpu-1gb-tor1-01.ssh > pool-99-252-115-234.cpe.net.cable.rogers.com.42082: Flags [P.], seq 28360:28620, ack 1, win 902, options [nop,nop,TS val 4230642999 ecr 1280523902], length 260
21:26:52.581630 IP lamponubuntu2204-s-1vcpu-1gb-tor1-01.ssh > pool-99-252-115-234.cpe.net.cable.rogers.com.42082: Flags [P.], seq 28620:28656, ack 1, win 902, options [nop,nop,TS val 4230642999 ecr 1280523902], length 36
21:26:52.581713 IP lamponubuntu2204-s-1vcpu-1gb-tor1-01.ssh > pool-99-252-115-234.cpe.net.cable.rogers.com.42082: Flags [P.], seq 28656:28916, ack 1, win 902, options [nop,nop,TS val 4230642999 ecr 1280523902], length 260
21:26:52.581743 IP lamponubuntu2204-s-1vcpu-1gb-tor1-01.ssh > pool-99-252-115-234.cpe.net.cable.rogers.com.42082: Flags [P.], seq 28916:28952, ack 1, win 902, options [nop,nop,TS val 4230642999 ecr 1280523902], length 36
21:26:52.581796 IP lamponubuntu2204-s-1vcpu-1gb-tor1-01.ssh > pool-99-252-115-234.cpe.net.cable.rogers.com.42082: Flags [P.], seq 28952:29212, ack 1, win 902, options [nop,nop,TS val 4230642999 ecr 1280523902], length 260
21:26:52.581840 IP lamponubuntu2204-s-1vcpu-1gb-tor1-01.ssh > pool-99-252-115-234.cpe.net.cable.rogers.com.42082: Flags [P.], seq 29212:29248, ack 1, win 902, options [nop,nop,TS val 4230642999 ecr 1280523902], length 36
21:26:52.581890 IP lamponubuntu2204-s-1vcpu-1gb-tor1-01.ssh > pool-99-252-115-234.cpe.net.cable.rogers.com.42082: Flags [P.], seq 29248:29508, ack 1, win 902, options [nop,nop,TS val 4230642999 ecr 1280523902], length 260
21:26:52.581923 IP lamponubuntu2204-s-1vcpu-1gb-tor1-01.ssh > pool-99-252-115-234.cpe.net.cable.rogers.com.42082: Flags [P.], seq 29508:29544, ack 1, win 902, options [nop,nop,TS val 4230642999 ecr 1280523902], length 36
21:26:52.581968 IP lamponubuntu2204-s-1vcpu-1gb-tor1-01.ssh > pool-99-252-115-234.cpe.net.cable.rogers.com.42082: Flags [P.], seq 29544:29804, ack 1, win 902, options [nop,nop,TS val 4230642999 ecr 1280523902], length 260
21:26:52.582047 IP lamponubuntu2204-s-1vcpu-1gb-tor1-01.ssh > pool-99-252-115-234.cpe.net.cable.rogers.com.42082: Flags [P.], seq 29804:30064, ack 1, win 902, options [nop,nop,TS val 4230642999 ecr 1280523902], length 260
21:26:52.582087 IP lamponubuntu2204-s-1vcpu-1gb-tor1-01.ssh > pool-99-252-115-234.cpe.net.cable.rogers.com.42082: Flags [P.], seq 30064:30324, ack 1, win 902, options [nop,nop,TS val 4230642999 ecr 1280523902], length 260
21:26:52.582128 IP lamponubuntu2204-s-1vcpu-1gb-tor1-01.ssh > pool-99-252-115-234.cpe.net.cable.rogers.com.42082: Flags [P.], seq 30324:30584, ack 1, win 902, options [nop,nop,TS val 4230642999 ecr 1280523902], length 260
21:26:52.582218 IP lamponubuntu2204-s-1vcpu-1gb-tor1-01.ssh > pool-99-252-115-234.cpe.net.cable.rogers.com.42082: Flags [P.], seq 30584:31068, ack 1, win 902, options [nop,nop,TS val 4230643000 ecr 1280523902], length 484
21:26:52.582300 IP lamponubuntu2204-s-1vcpu-1gb-tor1-01.ssh > pool-99-252-115-234.cpe.net.cable.rogers.com.42082: Flags [P.], seq 31068:31552, ack 1, win 902, options [nop,nop,TS val 4230643000 ecr 1280523902], length 484
21:26:52.582367 IP lamponubuntu2204-s-1vcpu-1gb-tor1-01.ssh > pool-99-252-115-234.cpe.net.cable.rogers.com.42082: Flags [P.], seq 31552:32036, ack 1, win 902, options [nop,nop,TS val 4230643000 ecr 1280523902], length 484
21:26:52.582436 IP lamponubuntu2204-s-1vcpu-1gb-tor1-01.ssh > pool-99-252-115-234.cpe.net.cable.rogers.com.42082: Flags [P.], seq 32036:32736, ack 1, win 902, options [nop,nop,TS val 4230643000 ecr 1280523902], length 700
21:26:52.582511 IP lamponubuntu2204-s-1vcpu-1gb-tor1-01.ssh > pool-99-252-115-234.cpe.net.cable.rogers.com.42082: Flags [P.], seq 32736:33444, ack 1, win 902, options [nop,nop,TS val 4230643000 ecr 1280523902], length 708
21:26:52.582586 IP lamponubuntu2204-s-1vcpu-1gb-tor1-01.ssh > pool-99-252-115-234.cpe.net.cable.rogers.com.42082: Flags [P.], seq 33444:33928, ack 1, win 902, options [nop,nop,TS val 4230643000 ecr 1280523902], length 484
21:26:52.582690 IP lamponubuntu2204-s-1vcpu-1gb-tor1-01.ssh > pool-99-252-115-234.cpe.net.cable.rogers.com.42082: Flags [P.], seq 33928:34620, ack 1, win 902, options [nop,nop,TS val 4230643000 ecr 1280523902], length 692
21:26:52.582775 IP lamponubuntu2204-s-1vcpu-1gb-tor1-01.ssh > pool-99-252-115-234.cpe.net.cable.rogers.com.42082: Flags [P.], seq 34620:35296, ack 1, win 902, options [nop,nop,TS val 4230643000 ecr 1280523902], length 676
